Product Code,Category,Item Name,Best Price,Best Unit Price,Item Price,Unit Price,Link,Price Was,Special Text,Complex Promo Text
154338,Fruit & Veg,Macro Organic Royal Gala Apple Punnet 1kg,7.5,$7.50 / 1KG,7.5,$7.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/154338/macro-organic-royal-gala-apple-punnet,,,
515646,Fruit & Veg,Woolworths Simply Steam Zucchini Spaghetti 250g,3,$1.20 / 100G,3,$1.20 / 100G,https://www.woolworths.com.au/shop/productdetails/515646/woolworths-simply-steam-zucchini-spaghetti,,,
781395,Fruit & Veg,Gourmet Garden Coriander Lightly Dried 8g Sachet,4,$5.00 / 10G,4,$5.00 / 10G,https://www.woolworths.com.au/shop/productdetails/781395/gourmet-garden-coriander-lightly-dried,,,
147199,Fruit & Veg,Pumpkin Jarrahdale Grey Cut Each,4.9,$4.90 / 1EA,4.9,$4.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/147199/pumpkin-jarrahdale-grey-cut,,,
515547,Fruit & Veg,Woolworths Thai Salad Kit 315g,5.5,$17.46 / 1KG,5.5,$17.46 / 1KG,https://www.woolworths.com.au/shop/productdetails/515547/woolworths-thai-salad-kit,,,
160888,Fruit & Veg,Macro Pink Lady Apple Organic 1kg Punnet,7.5,$7.50 / 1KG,7.5,$7.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/160888/macro-pink-lady-apple-organic,,,
948525,Fruit & Veg,Gourmet Garden Paste Lemongrass 80g,4,$0.50 / 10G,4,$0.50 / 10G,https://www.woolworths.com.au/shop/productdetails/948525/gourmet-garden-paste-lemongrass,,,
164642,Fruit & Veg,Woolworths Caesar Salad Bowl 200g,5.5,$27.50 / 1KG,5.5,$27.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/164642/woolworths-caesar-salad-bowl,,,
308186,Fruit & Veg,Leek Twin Pack 2 Pack,5.5,$5.50 / 1EA,5.5,$5.50 / 1EA,https://www.woolworths.com.au/shop/productdetails/308186/leek-twin-pack,,,
210691,Fruit & Veg,Woolworths Caesar Salad Kit Entertainer Pack 500g,7.5,$15.00 / 1KG,7.5,$15.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/210691/woolworths-caesar-salad-kit-entertainer-pack,,,
139033,Fruit & Veg,Woolworths Cook Stir-fry Traditional Vegetables 400g,5,$12.50 / 1KG,5,$12.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/139033/woolworths-cook-stir-fry-traditional-vegetables,,,
90622,Fruit & Veg,Ambrosia Apple Each,1.38,$1.38 / 1EA,1.38,$1.38 / 1EA,https://www.woolworths.com.au/shop/productdetails/90622/ambrosia-apple,,,
784073,Fruit & Veg,Fresh Beurre Bosc Pear 750g Punnet,3.6,$4.80 / 1KG,3.6,$4.80 / 1KG,https://www.woolworths.com.au/shop/productdetails/784073/fresh-beurre-bosc-pear,,,
243094,Fruit & Veg,Avofresh Classic Avocado Guacamole 160g,5,$3.13 / 100G,5,$3.13 / 100G,https://www.woolworths.com.au/shop/productdetails/243094/avofresh-classic-avocado-guacamole,$5.50 ,SAVE $0.50,
583615,Fruit & Veg,Woolworths Cook Roast Mixed Vegetables With Garlic & Rosemary 500g,5.5,$11.00 / 1KG,5.5,$11.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/583615/woolworths-cook-roast-mixed-vegetables-with-garlic-rosemary,,,
707369,Fruit & Veg,Woolworths Sage Fresh Herb 10g Punnet,3.2,$3.20 / 10G,3.2,$3.20 / 10G,https://www.woolworths.com.au/shop/productdetails/707369/woolworths-sage-fresh-herb,,,
948511,Fruit & Veg,Gourmet Garden Paste Ginger 80g,4,$0.50 / 10G,4,$0.50 / 10G,https://www.woolworths.com.au/shop/productdetails/948511/gourmet-garden-paste-ginger,,,
135030,Fruit & Veg,Cabbage Savoy Half Each,4.4,$4.40 / 1EA,4.4,$4.40 / 1EA,https://www.woolworths.com.au/shop/productdetails/135030/cabbage-savoy,,,
127101,Fruit & Veg,Aussie Sprouts Pea Shoots 100g Pack,3.5,$35.00 / 1KG,3.5,$35.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/127101/aussie-sprouts-pea-shoots,,,
259404,Fruit & Veg,Just Veg. Carrot Sticks 150g,2,$13.33 / 1KG,2,$13.33 / 1KG,https://www.woolworths.com.au/shop/productdetails/259404/just-veg-carrot-sticks,,,2 FOR $3.50
792361,Fruit & Veg,Macro Organic Avocado Each,3.3,$3.30 / 1EA,3.3,$3.30 / 1EA,https://www.woolworths.com.au/shop/productdetails/792361/macro-organic-avocado,,,
159054,Fruit & Veg,Woolworths Washed & Ready To Cook Broccoli & Cauliflower Florets 150g,2,$13.33 / 1KG,2,$13.33 / 1KG,https://www.woolworths.com.au/shop/productdetails/159054/woolworths-washed-ready-to-cook-broccoli-cauliflower-florets,,,2 FOR $3.50
789892,Fruit & Veg,Macro Fresh Celery Heart Organic Each,7.5,$7.50 / 1EA,7.5,$7.50 / 1EA,https://www.woolworths.com.au/shop/productdetails/789892/macro-fresh-celery-heart-organic,,,
738337,Fruit & Veg,Parsnip Mini 350g,5.9,$16.86 / 1KG,5.9,$16.86 / 1KG,https://www.woolworths.com.au/shop/productdetails/738337/parsnip-mini,,,
948491,Fruit & Veg,Gourmet Garden Paste Garlic 80g,4,$0.50 / 10G,4,$0.50 / 10G,https://www.woolworths.com.au/shop/productdetails/948491/gourmet-garden-paste-garlic,,,
179004,Fruit & Veg,Perfection Chinese Wombok Baby Whole Each,3.9,$3.90 / 1EA,3.9,$3.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/179004/perfection-chinese-wombok-baby,,,
164644,Fruit & Veg,Woolworths Asian Salad Bowl 230g,5.5,$23.91 / 1KG,5.5,$23.91 / 1KG,https://www.woolworths.com.au/shop/productdetails/164644/woolworths-asian-salad-bowl,,,
364554,Fruit & Veg,Avofresh Avocado Hint Of Lemon Tube 160g,5,$3.13 / 100G,5,$3.13 / 100G,https://www.woolworths.com.au/shop/productdetails/364554/avofresh-avocado-hint-of-lemon-tube-hint-of-lemon,$5.50 ,SAVE $0.50,
651491,Fruit & Veg,Macro Organic Coleslaw & Kale Slaw Kit 250g,4.9,$19.60 / 1KG,4.9,$19.60 / 1KG,https://www.woolworths.com.au/shop/productdetails/651491/macro-organic-coleslaw-kale-slaw-kit,,,
185243,Fruit & Veg,Galiko All Natural Garlic Minced Jar 145g,3,$0.21 / 10G,3,$0.21 / 10G,https://www.woolworths.com.au/shop/productdetails/185243/galiko-all-natural-garlic-minced-jar,,,
882603,Fruit & Veg,Mandarin Amorette 800g,4.5,$5.63 / 1KG,4.5,$5.63 / 1KG,https://www.woolworths.com.au/shop/productdetails/882603/citrus-fruits-mandarin-amorette,,,
210686,Fruit & Veg,Woolworths Honey Mustard Salad Kit 285g,5.5,$19.30 / 1KG,5.5,$19.30 / 1KG,https://www.woolworths.com.au/shop/productdetails/210686/woolworths-honey-mustard-salad-kit,,,
427867,Fruit & Veg,Macro Organic Herb Coriander Bunch Each,4.5,$4.50 / 1EA,4.5,$4.50 / 1EA,https://www.woolworths.com.au/shop/productdetails/427867/macro-organic-herb-coriander-bunch,,,
555398,Fruit & Veg,Gourmet Garden Lightly Dried Chives 4g,4,$10.00 / 10G,4,$10.00 / 10G,https://www.woolworths.com.au/shop/productdetails/555398/gourmet-garden-lightly-dried-chives,,,
820738,Fruit & Veg,Avofresh Smashed Avocado 160g,5,$3.13 / 100G,5,$3.13 / 100G,https://www.woolworths.com.au/shop/productdetails/820738/avofresh-smashed-avocado,$5.50 ,SAVE $0.50,
224918,Fruit & Veg,Woolworths Cook Potato Baby Herb & Butter 400g,5,$12.50 / 1KG,5,$12.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/224918/woolworths-cook-potato-baby-herb-butter,,,2 FOR $8.00
135334,Fruit & Veg,Woolworths Carrot Dutch Bunch Each,3.5,$3.50 / 1EA,3.5,$3.50 / 1EA,https://www.woolworths.com.au/shop/productdetails/135334/woolworths-carrot-dutch-bunch,,,
786006,Fruit & Veg,Macro Fresh Lettuce Baby Cos Organic Pack Each,5,$5.00 / 1EA,5,$5.00 / 1EA,https://www.woolworths.com.au/shop/productdetails/786006/macro-fresh-lettuce-baby-cos-organic-pack,,,
876327,Fruit & Veg,Woolworths Red Cayenne Chilli (medium) 50g Punnet,3.9,$78.00 / 1KG,3.9,$78.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/876327/woolworths-red-cayenne-chilli-medium-,,,
271213,Fruit & Veg,Macro Wholefoods Market Organic Australian Mini Cucumbers 200g,4.9,$24.50 / 1KG,4.9,$24.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/271213/macro-wholefoods-market-organic-australian-mini-cucumbers,,,
703808,Fruit & Veg,Woolworths Beetroot & Feta Salad Kit 270g,6.5,$24.07 / 1KG,6.5,$24.07 / 1KG,https://www.woolworths.com.au/shop/productdetails/703808/woolworths-beetroot-feta-salad-kit-salad-kit,,,
318163,Fruit & Veg,Macro Organic Dates Punnet 200g,7.5,$37.50 / 1KG,7.5,$37.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/318163/macro-organic-dates-punnet,,,
948505,Fruit & Veg,Gourmet Garden Paste Basil 80g,4,$0.50 / 10G,4,$0.50 / 10G,https://www.woolworths.com.au/shop/productdetails/948505/gourmet-garden-paste-basil,,,
215610,Fruit & Veg,Woolworths White Flat Mushrooms Punnet 375g,7,$18.67 / 1KG,7,$18.67 / 1KG,https://www.woolworths.com.au/shop/productdetails/215610/woolworths-white-flat-mushrooms-punnet,,,
165715,Fruit & Veg,Corn Sweet Polka Dot 500g Punnet,5.5,$11.00 / 1KG,5.5,$11.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/165715/corn-sweet-polka-dot,,,
593297,Fruit & Veg,Gourmet Garden Mint Lightly Dried 5g,4,$8.00 / 10G,4,$8.00 / 10G,https://www.woolworths.com.au/shop/productdetails/593297/gourmet-garden-mint-lightly-dried,,,
233567,Fruit & Veg,Woolworths Four Seasons Coleslaw Coleslaw 400g,4,$10.00 / 1KG,4,$10.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/233567/woolworths-four-seasons-coleslaw-coleslaw,$4.50 ,SAVE $0.50,
210690,Fruit & Veg,Woolworths Smokey Bbq Slaw Kit 450g,4,$8.89 / 1KG,4,$8.89 / 1KG,https://www.woolworths.com.au/shop/productdetails/210690/woolworths-smokey-bbq-slaw-kit,$4.50 ,SAVE $0.50,
122674,Fruit & Veg,Macro Onion Spring Organic Each,4.9,$4.90 / 1EA,4.9,$4.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/122674/macro-onion-spring-organic,,,
164646,Fruit & Veg,Woolworths Garden Salad Bowl 180g,5.5,$30.56 / 1KG,5.5,$30.56 / 1KG,https://www.woolworths.com.au/shop/productdetails/164646/woolworths-garden-salad-bowl,,,
154992,Fruit & Veg,Choy Sum Baby Asian Greens Each,2.9,$2.90 / 1EA,2.9,$2.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/154992/choy-sum-baby-asian-greens,,,
780372,Fruit & Veg,Woolworths Beetroot Fresh Beetroot 500g,5,$10.00 / 1KG,5,$10.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/780372/woolworths-beetroot-fresh-beetroot,,,
703827,Fruit & Veg,Woolworths Korean Style Salad Kit 400g,5.5,$13.75 / 1KG,5.5,$13.75 / 1KG,https://www.woolworths.com.au/shop/productdetails/703827/woolworths-korean-style-salad-kit,,,
772786,Fruit & Veg,Macro Organic Kale Each,5.9,$5.90 / 1EA,5.9,$5.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/772786/macro-organic-kale,,,
177575,Fruit & Veg,Georgina Premium White Wash Potatoes Bag 1.5kg,7,$4.67 / 1KG,7,$4.67 / 1KG,https://www.woolworths.com.au/shop/productdetails/177575/georgina-premium-white-wash-potatoes-bag,,,
169763,Fruit & Veg,Macro Fresh Cauliflower Half Organic Each,3.9,$3.90 / 1EA,3.9,$3.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/169763/macro-fresh-cauliflower-half-organic,,,
338087,Fruit & Veg,Woolworths Asian Salad Kit Tub 250g,6.5,$26.00 / 1KG,6.5,$26.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/338087/woolworths-asian-salad-kit-tub,,,
59809,Fruit & Veg,Gourmet Garden Herb Tube Ginger 115g,5,$0.43 / 10G,5,$0.43 / 10G,https://www.woolworths.com.au/shop/productdetails/59809/gourmet-garden-herb-tube-ginger,,,
210689,Fruit & Veg,Woolworths Mexican Style Salad Kit 340g,5.5,$16.18 / 1KG,5.5,$16.18 / 1KG,https://www.woolworths.com.au/shop/productdetails/210689/woolworths-mexican-style-salad-kit,,,
173415,Fruit & Veg,Papaya Red Cut Half Each,3.25,$3.25 / 1EA,3.25,$3.25 / 1EA,https://www.woolworths.com.au/shop/productdetails/173415/papaya-red-cut-half,,,
143311,Fruit & Veg,Woolworths Mushrooms Shiitake 100g Punnet,6.9,$69.00 / 1KG,6.9,$69.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/143311/woolworths-mushrooms-shiitake,,,
189001,Fruit & Veg,Woolworths Birdseye Chilli Hot 40g,3.9,$97.50 / 1KG,3.9,$97.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/189001/woolworths-birdseye-chilli-hot,,,
259408,Fruit & Veg,Just Veg. Trimmed Beans 150g,2.3,$15.33 / 1KG,2.3,$15.33 / 1KG,https://www.woolworths.com.au/shop/productdetails/259408/just-veg-trimmed-beans,,,2 FOR $3.50
717236,Fruit & Veg,Macro Organic Wild Rocket 100g,4.5,$45.00 / 1KG,4.5,$45.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/717236/organic-wild-rocket,,,
147346,Fruit & Veg,Rhubarb Fresh Bunch,5.9,$5.90 / 1EA,5.9,$5.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/147346/rhubarb-fresh,,,
707371,Fruit & Veg,Woolworths Oregano Fresh Herb 10g Punnet,3.2,$3.20 / 10G,3.2,$3.20 / 10G,https://www.woolworths.com.au/shop/productdetails/707371/woolworths-oregano-fresh-herb,,,
808412,Fruit & Veg,Woolworths Organic Tomato Truss 500g,7.5,$15.00 / 1KG,7.5,$15.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/808412/woolworths-organic-tomato-truss,,,
405658,Fruit & Veg,Avofresh Avocado Lime & Black Pepper Tube 160g,5,$3.13 / 100G,5,$3.13 / 100G,https://www.woolworths.com.au/shop/productdetails/405658/avofresh-avocado-lime-black-pepper-tube,$5.50 ,SAVE $0.50,
773340,Fruit & Veg,Macro Mini Organic Apple 1kg,7.5,$7.50 / 1KG,7.5,$7.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/773340/macro-mini-organic-apple,,,
664108,Fruit & Veg,The Salad Servers Quinoa Tabbouleh 250g,6.2,$2.48 / 100G,6.2,$2.48 / 100G,https://www.woolworths.com.au/shop/productdetails/664108/the-salad-servers-quinoa-tabbouleh,,,
806260,Fruit & Veg,Macro Organic Beetroot 250g,5,$20.00 / 1KG,5,$20.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/806260/macro-organic-beetroot,,,
134984,Fruit & Veg,Cabbage Red Whole Each,8.8,$8.80 / 1EA,8.8,$8.80 / 1EA,https://www.woolworths.com.au/shop/productdetails/134984/cabbage-red,,,
593301,Fruit & Veg,Gourmet Garden Oregano Lightly Dried 5g,4,$8.00 / 10G,4,$8.00 / 10G,https://www.woolworths.com.au/shop/productdetails/593301/gourmet-garden-oregano-lightly-dried,,,
427873,Fruit & Veg,Macro Organic Herb Parsley Bunch Each,4.5,$4.50 / 1EA,4.5,$4.50 / 1EA,https://www.woolworths.com.au/shop/productdetails/427873/macro-organic-herb-parsley-bunch,,,
116277,Fruit & Veg,Macro Organic Beetroot Punnet 500g,4.9,$9.80 / 1KG,4.9,$9.80 / 1KG,https://www.woolworths.com.au/shop/productdetails/116277/macro-organic-beetroot-punnet,,,
135245,Fruit & Veg,Macro Orange Navel Organic 1.5kg Bag,7.9,$5.27 / 1KG,7.9,$5.27 / 1KG,https://www.woolworths.com.au/shop/productdetails/135245/macro-orange-navel-organic,,,
290644,Fruit & Veg,Woolworths Roasted Garlilc Butter Baby Potatoes 400g,5,$12.50 / 1KG,5,$12.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/290644/woolworths-roasted-garlilc-butter-baby-potatoes,,,2 FOR $8.00
948509,Fruit & Veg,Gourmet Garden Paste Coriander 80g,4,$0.50 / 10G,4,$0.50 / 10G,https://www.woolworths.com.au/shop/productdetails/948509/gourmet-garden-paste-coriander,,,
669459,Fruit & Veg,Birch & Waite Belgian Chocolate Dessert Sauce 130g,3.3,$25.38 / 1KG,3.3,$25.38 / 1KG,https://www.woolworths.com.au/shop/productdetails/669459/birch-waite-belgian-chocolate-dessert-sauce,,,
158940,Fruit & Veg,Woolworths Washed & Ready To Cook Vegetable Medley 150g,2.3,$15.33 / 1KG,2.3,$15.33 / 1KG,https://www.woolworths.com.au/shop/productdetails/158940/woolworths-washed-ready-to-cook-vegetable-medley,,,2 FOR $3.50
823691,Fruit & Veg,Woolworths Little Gem Lettuce Combo 2 Pack,4.5,$4.50 / 1EA,4.5,$4.50 / 1EA,https://www.woolworths.com.au/shop/productdetails/823691/woolworths-little-gem-lettuce-combo,,,
271214,Fruit & Veg,Macro Organic Sweet Potato 500g,6,$12.00 / 1KG,6,$12.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/271214/macro-organic-sweet-potato,,,
948507,Fruit & Veg,Gourmet Garden Paste Chilli Mild 80g,4,$0.50 / 10G,4,$0.50 / 10G,https://www.woolworths.com.au/shop/productdetails/948507/gourmet-garden-paste-chilli-mild,,,
829707,Fruit & Veg,Woolworths Organic Mushroom Cup 180g,6.3,$35.00 / 1KG,6.3,$35.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/829707/woolworths-organic-mushroom-cup,,,
431074,Fruit & Veg,Woolworths Cook Stir Fry Kit With Honey Soy Sauce Sachet 400g,5,$12.50 / 1KG,5,$12.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/431074/woolworths-cook-stir-fry-kit-with-honey-soy-sauce-sachet,,,
179994,Fruit & Veg,Woolworths Mushrooms Oyster 150g Punnet,6.9,$46.00 / 1KG,6.9,$46.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/179994/woolworths-mushrooms-oyster,,,
806333,Fruit & Veg,Woolworths Organic Salad Coleslaw 200g,3,$15.00 / 1KG,3,$15.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/806333/woolworths-organic-salad-coleslaw,,,
409879,Fruit & Veg,Woolworths Cook Stir Fry Mix Asian Style Vegetables 400g,5,$12.50 / 1KG,5,$12.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/409879/woolworths-cook-stir-fry-mix-asian-style-vegetables,,,
325130,Fruit & Veg,Gourmet Garden Paste Thai 80g Tube,4,$0.50 / 10G,4,$0.50 / 10G,https://www.woolworths.com.au/shop/productdetails/325130/gourmet-garden-paste-thai,,,
79173,Fruit & Veg,Macro Organic Lebanese Cucumber 350g,8.5,$24.29 / 1KG,8.5,$24.29 / 1KG,https://www.woolworths.com.au/shop/productdetails/79173/macro-organic-lebanese-cucumber,,,
583617,Fruit & Veg,Woolworths Cook Cauliflower Broccoli & Carrot With Herb Butter 200g,5,$25.00 / 1KG,5,$25.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/583617/woolworths-cook-cauliflower-broccoli-carrot-with-herb-butter,,,2 FOR $8.00
476796,Fruit & Veg,Gourmet Garden Mixed Herbs Lightly Dried 8g Sachet,4,$5.00 / 10G,4,$5.00 / 10G,https://www.woolworths.com.au/shop/productdetails/476796/gourmet-garden-mixed-herbs-lightly-dried,,,
73195,Fruit & Veg,Woolworths Fresh Pineapple 200g,4.5,$22.50 / 1KG,4.5,$22.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/73195/woolworths-fresh-pineapple,,,2 FOR $8.00
827507,Fruit & Veg,Country Fresh Exotic Mushroom Stir Fry Mix 150g,6.9,$46.00 / 1KG,6.9,$46.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/827507/country-fresh-exotic-mushroom-stir-fry-mix,,,
79928,Fruit & Veg,"Woolworths Carrot, Corn & Beans 350g",5,$14.29 / 1KG,5,$14.29 / 1KG,https://www.woolworths.com.au/shop/productdetails/79928/woolworths-carrot-corn-beans,,,
290118,Fruit & Veg,Woolworths Gourmet Baby Kale Leaf Mix 170g,4,$23.53 / 1KG,4,$23.53 / 1KG,https://www.woolworths.com.au/shop/productdetails/290118/woolworths-gourmet-baby-kale-leaf-mix,,,
571556,Fruit & Veg,Broccolini & Green Beans With Toasted Almond Flake 170g,5,$29.41 / 1KG,5,$29.41 / 1KG,https://www.woolworths.com.au/shop/productdetails/571556/broccolini-greenbeans170g-broccolini-green-beans-with-toasted-almond-flake,,,2 FOR $8.00
218235,Fruit & Veg,Woolworths Cook Simmer Veggie Mix 400g,4,$10.00 / 1KG,4,$10.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/218235/woolworths-cook-simmer-veggie-mix,$4.50 ,SAVE $0.50,
798100,Fruit & Veg,Gourmet Garden Chilli Lightly Dried 10g Sachet,4,$4.00 / 10G,4,$4.00 / 10G,https://www.woolworths.com.au/shop/productdetails/798100/gourmet-garden-chilli-lightly-dried,,,
880303,Fruit & Veg,Perfection Freshly Cut Watermelon & Mint 220g,4.5,$22.50 / 1KG,4.5,$22.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/880303/perfection-freshly-cut-watermelon-mint,,,2 FOR $8.00
149792,Fruit & Veg,Macro Fresh Cabbage Organic Green Half Each,6.4,$6.40 / 1EA,6.4,$6.40 / 1EA,https://www.woolworths.com.au/shop/productdetails/149792/macro-fresh-cabbage-organic-green-half,,,
372556,Fruit & Veg,Macro Organic Sweet Corn 400g,7.2,$18.00 / 1KG,7.2,$18.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/372556/macro-organic-sweet-corn,,,
73196,Fruit & Veg,Woolworths Mixed Fruit Salad With Passionfruit 200g,4.5,$22.50 / 1KG,4.5,$22.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/73196/woolworths-mixed-fruit-salad-with-passionfruit,,,2 FOR $8.00
409952,Fruit & Veg,Woolworths Carrot Broccoli & Cauliflower Mix 750g,6.75,$9.00 / 1KG,6.75,$9.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/409952/woolworths-carrot-broccoli-cauliflower-mix,,,
940332,Fruit & Veg,Macro Prepack Mandarin 750g,6.5,$8.67 / 1KG,6.5,$8.67 / 1KG,https://www.woolworths.com.au/shop/productdetails/940332/macro-prepack-mandarin,,,
409894,Fruit & Veg,Woolworths Cook Super Greens Stir Fry Mix 250g,3.5,$14.00 / 1KG,3.5,$14.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/409894/woolworths-cook-super-greens-stir-fry-mix,,,
625377,Fruit & Veg,Macro Organic Snacking Tomato 200g Punnet,5.9,$29.50 / 1KG,5.9,$29.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/625377/macro-organic-snacking-tomato,,,
127017,Fruit & Veg,Pumpkin Jarrahdale Whole Each,14.7,$14.70 / 1EA,14.7,$14.70 / 1EA,https://www.woolworths.com.au/shop/productdetails/127017/pumpkin-jarrahdale-whole,,,
878644,Fruit & Veg,Woolworths Habanero Chilli Hot 35g Punnet,3.9,$111.43 / 1KG,3.9,$111.43 / 1KG,https://www.woolworths.com.au/shop/productdetails/878644/woolworths-habanero-chilli-hot,,,
409878,Fruit & Veg,Woolworths Cook Stir Fry Kit With Teriyaki Sauce Sachet 400g,5,$12.50 / 1KG,5,$12.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/409878/woolworths-cook-stir-fry-kit-with-teriyaki-sauce-sachet,,,
875855,Fruit & Veg,Woolworths Green Cayenne Chilli (mild) 50g Punnet,3.9,$78.00 / 1KG,3.9,$78.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/875855/woolworths-green-cayenne-chilli-mild-,,,
73192,Fruit & Veg,Woolworths Good To Go Seasonal Fruit Salad 200g,4.5,$22.50 / 1KG,4.5,$22.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/73192/woolworths-good-to-go-seasonal-fruit-salad,,,2 FOR $8.00
285806,Fruit & Veg,Organic Carrots Each,3,$6.00 / 1KG,3,$6.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/285806/organic-carrots,,,
199771,Fruit & Veg,Fresh Chokoes Each,2.85,$2.85 / 1EA,2.85,$2.85 / 1EA,https://www.woolworths.com.au/shop/productdetails/199771/fresh-chokoes,,,
94978,Fruit & Veg,Woolworths Sliced Potato 450g,4.5,$10.00 / 1KG,4.5,$10.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/94978/woolworths-sliced-potato,,,
515705,Fruit & Veg,Woolworths Fruit Platter 400g,6.5,$16.25 / 1KG,6.5,$16.25 / 1KG,https://www.woolworths.com.au/shop/productdetails/515705/woolworths-fruit-platter,,,
856965,Fruit & Veg,Organic Pak Choy Baby Each,5,$5.00 / 1EA,5,$5.00 / 1EA,https://www.woolworths.com.au/shop/productdetails/856965/organic-pak-choy-baby,,,
135006,Fruit & Veg,Cabbage Savoy Quarter Each,2.2,$2.20 / 1EA,2.2,$2.20 / 1EA,https://www.woolworths.com.au/shop/productdetails/135006/cabbage-savoy,,,
571899,Fruit & Veg,Honey Sea Salt Carrots With Broccolini 180g,5,$27.78 / 1KG,5,$27.78 / 1KG,https://www.woolworths.com.au/shop/productdetails/571899/broccolini-carrot-with-oil-and-honey-seasalt-honey-sea-salt-carrots-with-broccolini,,,2 FOR $8.00
948513,Fruit & Veg,Gourmet Garden Paste Italian 80g,4,$0.50 / 10G,4,$0.50 / 10G,https://www.woolworths.com.au/shop/productdetails/948513/gourmet-garden-paste-italian,,,
287948,Fruit & Veg,Cauli Blossom Fioretto 250g,3,$12.00 / 1KG,3,$12.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/287948/cauli-blossom-fioretto,,,
919390,Fruit & Veg,Garlic & Rosemary Potatoes 400g,5.5,$13.75 / 1KG,5.5,$13.75 / 1KG,https://www.woolworths.com.au/shop/productdetails/919390/garlic-rosemary-potatoes,,NEW,2 FOR $8.00
919391,Fruit & Veg,Crumbed Parmesan Potatoes 500g,5.5,$11.00 / 1KG,5.5,$11.00 / 1KG,https://www.woolworths.com.au/shop/productdetails/919391/crumbed-parmesan-potatoes,,NEW,
79931,Fruit & Veg,Woolworths Cook Mixed Green Vegetables & Edamame 225g,5,$22.22 / 1KG,5,$22.22 / 1KG,https://www.woolworths.com.au/shop/productdetails/79931/woolworths-cook-mixed-green-vegetables-edamame,,,2 FOR $8.00
318290,Fruit & Veg,Southern Bliss Apples Big Juicy Crisp Apples Box 1kg,7.5,$7.50 / 1KG,7.5,$7.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/318290/southern-bliss-apples-big-juicy-crisp-apples-box,,,
136981,Fruit & Veg,Woolworths Coconut Fresh Each,4.9,$4.90 / 1EA,4.9,$4.90 / 1EA,https://www.woolworths.com.au/shop/productdetails/136981/woolworths-coconut-fresh,,,
83986,Fruit & Veg,Organic Red Capsicum 400g,12.5,$31.25 / 1KG,12.5,$31.25 / 1KG,https://www.woolworths.com.au/shop/productdetails/83986/macro-organic-red-capsicum,,,
73194,Fruit & Veg,Woolworths Good To Go Seasonal Melon Mix 200g,4.5,$22.50 / 1KG,4.5,$22.50 / 1KG,https://www.woolworths.com.au/shop/productdetails/73194/woolworths-good-to-go-seasonal-melon-mix,,,2 FOR $8.00
