Store,Timestamp,Product Name,Size,Original Price,Discounted Price,Unit Price,Product Link
Foodland Balaklava,2025-05-04 23:57:39,Fanta Zero/​Diet/​Light Fanta Orange Zero Sugar Soft Drink Bottle,1.25L,was $4.00,$2.40,$1.92 per L,https://foodlandbalaklava.com.au//lines/fanta-n-sug-1-25l
Foodland Balaklava,2025-05-04 23:57:39,Fanta Zero/​Diet/​Light Fanta Orange Zero Sugar Soft Drink Multipack Cans,6 x 250mL,was $10.50,$6.70,$4.47 per L,https://foodlandbalaklava.com.au//lines/fanta-n-sug-orng-can-6x250ml
Foodland Balaklava,2025-05-04 23:57:39,Fanta Zero/​Diet/​Light Fanta Raspberry Zero Sugar Soft Drink Multipack Mini Can,6 x 250mL,was $10.50,$6.70,$4.47 per L,https://foodlandbalaklava.com.au//lines/fanta-n-sug-rasp-can-6x250ml
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Bowl Noodles Beef,85g,N/A,$2.65,$3.12 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-bowl-ndl-beef-85gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Bowl Noodles Oriental,85g,N/A,$2.65,$3.12 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-bowl-ndl-orient-85gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Cup Noodles Beef,70g,N/A,$2.65,$3.79 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-cup-ndl-beef-70gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Cup Noodles Chicken & Corn,70g,N/A,$2.65,$3.79 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-cup-ndl-chk-corn70gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Cup Noodles Crispy Bacon,70g,N/A,$2.65,$3.79 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-cup-ndl-bacon-70gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Cup Noodles Oriental,70g,N/A,$2.65,$3.79 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-cup-ndl-oriental70gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Delites Curls Rice Snacks Sweet Chilli & Sour Cream,80g,was $2.75,$1.85,$2.31 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-curls-s-chl-srcm80gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Delites Flame Grilled Barbeque,100g,was $2.95,$1.40,$1.40 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-dlte-f-grl-bbq-100gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Delites Thai Chilli & Lemongrass,100g,was $2.95,$1.40,$1.40 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-dlte-chl-lmgrs-100gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Gluten Free Rice Noodle Cup Chicken,45g,N/A,$2.65,$5.89 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-cup-ndl-chk-g-f-45g
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Goodies Seeds + Grains,100g,was $4.00,$3.40,$3.40 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-g-cr-fl-pm-ses-100gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Goodies Seeds + Grains,100g,was $4.00,$3.40,$3.40 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-g-cr-q-bkw-mil-100gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Rice Crackers French Onion & Cheese,100g,N/A,$2.50,$2.50 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-rcrkr-fr-on-100gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Rice Crackers Sour Cream & Chives,100g,N/A,$2.50,$2.50 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-rcrkr-sc-chv-100gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Rice Crackers Sweet Chilli & Sour Cream,100g,N/A,$2.50,$2.50 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-rcrkr-chl-sc-100gm
Foodland Balaklava,2025-05-04 23:57:39,Fantastic Rice Squares Gluten-Free Rice Crackers Black Pepper,100g,was $3.05,$2.60,$2.60 per 100g,https://foodlandbalaklava.com.au//lines/fantastic-r-sqr-blk-pep-100g
Foodland Balaklava,2025-05-04 23:57:39,Farmers Market™ Adult Dog Beef And Farm Vegetables Dry Food,6.8kg,N/A,$40.00,$0.59 per 100g,https://foodlandbalaklava.com.au//lines/farm-mrkt-adult-beef-veg-6-8kg
Foodland Balaklava,2025-05-04 23:57:39,Farmers Union Greek Style High Protein Yogurt,500g,N/A,$4.50,$0.90 per 100g,https://foodlandbalaklava.com.au//lines/farm-union-ygt-grk-l-fat-500g
Foodland Balaklava,2025-05-04 23:57:39,Farmers Union Greek Style Yogurt Pouch Peach With Probiotics,130g,N/A,$2.20,$1.69 per 100g,https://foodlandbalaklava.com.au//lines/farm-un-ygt-grk-pch-peach130gm
Foodland Balaklava,2025-05-04 23:57:39,Farmers Union Greek Style Yogurt Pouch Vanilla With Probiotics,130g,N/A,$2.20,$1.69 per 100g,https://foodlandbalaklava.com.au//lines/f-union-ygt-grk-pch-van-130gm
Foodland Balaklava,2025-05-04 23:57:39,Farmers Union Iced Coffee No Sugar Added Ctn,600mL,was $3.25,$2.90,$4.83 per L,https://foodlandbalaklava.com.au//lines/f-union-iced-coff-nas-600ml
Foodland Balaklava,2025-05-04 23:57:39,Farmers Union Iced Coffee Protein,600mL,N/A,$4.10,$6.83 per L,https://foodlandbalaklava.com.au//lines/f-union-protein-i-coff-nas-600ml
Foodland Balaklava,2025-05-04 23:57:39,Farmers Union Light Greek Style Yogurt,1kg,N/A,$6.50,$0.65 per 100g,https://foodlandbalaklava.com.au//lines/farm-union-ygt-greek-st-lt-1kg
Foodland Balaklava,2025-05-04 23:57:39,Farmers Union Strong Iced Coffee Btl,750mL,was $4.70,$4.50,$6.00 per L,https://foodlandbalaklava.com.au//lines/f-union-iced-coffee-strng750ml
Foodland Balaklava,2025-05-04 23:57:40,Farms & Farm Machinery,N/A,N/A,$7.95,N/A,https://foodlandbalaklava.com.au//lines/farms-farm-machinery
Foodland Balaklava,2025-05-04 23:57:40,Fc Grubb Soda Water,750mL,N/A,$3.90,$5.20 per L,https://foodlandbalaklava.com.au//lines/fc-grubb-soda-water-750ml
Foodland Balaklava,2025-05-04 23:57:40,Febreze With Ambi Pur Fabric Refresher Extra Strength,370mL,N/A,$6.85,$18.51 per L,https://foodlandbalaklava.com.au//lines/febreze-x-strg-ambi-rfrs-370ml
Foodland Balaklava,2025-05-04 23:57:40,Feel'n Seedy Orange,330mL,N/A,$4.00,$1.21 per 100mL,https://foodlandbalaklava.com.au//lines/riverport-f-seedy-orange-330ml
Foodland Balaklava,2025-05-04 23:57:40,Fehlbergs Burger Pickles,490g,N/A,$3.20,$0.65 per 100g,https://foodlandbalaklava.com.au//lines/fehlbergs-pickles-burger-490gm
Foodland Balaklava,2025-05-04 23:57:40,Fehlbergs Cucumber Sweet Chipotle,470g,N/A,$4.20,$8.94 per kg,https://foodlandbalaklava.com.au//lines/fehlbergs-cucmbr-swt-chip470gm
Foodland Balaklava,2025-05-04 23:57:40,Fehlbergs Jalapenos And Chilli Mix,470g,was $4.20,$3.30,$0.70 per 100g,https://foodlandbalaklava.com.au//lines/fehlbergs-jalpn-chili-mix470gm
Foodland Balaklava,2025-05-04 23:57:40,Fehlbergs Pickled Cucumber Sandwich Stackers,500g,was $4.20,$3.30,$6.60 per kg,https://foodlandbalaklava.com.au//lines/fehlbergs-cucmbr-s-wch-500gm
Foodland Balaklava,2025-05-04 23:57:40,Felight Cat Litter Tray 1pk,N/A,was $7.80,$7.20,N/A,https://foodlandbalaklava.com.au//lines/felight-cat-litter-tray-1pk
Foodland Balaklava,2025-05-04 23:57:40,Felight Ltr Frshnr A/​Bac,300mL,N/A,$8.00,$2.67 per 100mL,https://foodlandbalaklava.com.au//lines/felight-ltr-frshnr-a-bac-300ml
Foodland Balaklava,2025-05-04 23:57:40,Felix Party Mix Classic Cat Treats,60g,was $4.75,$2.30,$3.83 per 100g,https://foodlandbalaklava.com.au//lines/purina-felix-trt-p-mx-clas60gm
Foodland Balaklava,2025-05-04 23:57:40,Ferguson Australia Flathead Fillet,200g,was $22.85,$20.50,$102.50 per kg,https://foodlandbalaklava.com.au//lines/ferguson-flathead-fillets-200g
Foodland Balaklava,2025-05-04 23:57:40,Ferguson Coorong Mullet,200g,was $16.80,$15.95,$79.75 per kg,https://foodlandbalaklava.com.au//lines/ferguson-coorong-mullet-250g-1
Foodland Balaklava,2025-05-04 23:57:40,Ferguson Flake Fillets,200g,N/A,$16.80,$84.00 per kg,https://foodlandbalaklava.com.au//lines/ferguson-flake-gummy-shark-200g
Foodland Balaklava,2025-05-04 23:57:40,Ferguson Lbstr Raw Sa Hlf200gm,N/A,N/A,$32.55,$162.75 per kg,https://foodlandbalaklava.com.au//lines/ferguson-lbstr-raw-sa-hlf200gm
Foodland Balaklava,2025-05-04 23:57:40,"Ferrero Collection, Assortment Of Ferrero Rocher, Raffaello And Rondnoir Chocolate Gift Box 24 Pieces (​)",269g,N/A,$31.50,$11.71 per 100g,https://foodlandbalaklava.com.au//lines/ferrero-collection-t24-269gm
Foodland Balaklava,2025-05-04 23:57:40,Ferrero Rocher Chocolate Gift Box 30 Pieces (​375g),375g,was $31.50,$22.65,$6.04 per 100g,https://foodlandbalaklava.com.au//lines/fero-rocher-gift-box-t30-375gm
Foodland Balaklava,2025-05-04 23:57:40,Ferrero Rocher Classic Premium Chocolate Frozen Dessert Sticks 4 Pack,N/A,was $12.60,$11.75,$5.88 per 100mL,https://foodlandbalaklava.com.au//lines/fero-rocher-m-p-i-crm-4s
Foodland Balaklava,2025-05-04 23:57:40,Fetta Australian Cheese,N/A,N/A,$22.00,N/A,https://foodlandbalaklava.com.au//lines/fetta-australian-cheese-1
Foodland Balaklava,2025-05-04 23:57:40,Fever-Tree Premium Soda Water,4 x 200mL,N/A,$9.50,$47.50 per L,https://foodlandbalaklava.com.au//lines/f-tree-soda-water-4x200ml
Foodland Balaklava,2025-05-04 23:57:40,Fibre One 90 Calorie Snack Lemon Drizzle Square,120g,was $7.25,$5.50,$4.58 per 100g,https://foodlandbalaklava.com.au//lines/fibre-one-bar-lemon-drizz120gm
Foodland Balaklava,2025-05-04 23:57:40,Fibre One Big Pack 10 Brownies,240g,N/A,$9.50,$3.96 per 100g,https://foodlandbalaklava.com.au//lines/fibre-one-brwn-choc-fudge240gm
Foodland Balaklava,2025-05-04 23:57:40,Fibre One Brownie Salted Caramel,120g,was $7.25,$5.50,$4.58 per 100g,https://foodlandbalaklava.com.au//lines/fibre-one-brwn-sltd-crml-120gm
Foodland Balaklava,2025-05-04 23:57:40,Fifya Hommus Dip,200g,was $5.50,$5.45,$2.72 per 100g,https://foodlandbalaklava.com.au//lines/fifya-hommus-dip-200g
Foodland Balaklava,2025-05-04 23:57:40,Fifya Tzatziki Dip,200g,was $5.50,$5.45,$2.72 per 100g,https://foodlandbalaklava.com.au//lines/fifya-tzatziki-dip-200g
Foodland Balaklava,2025-05-04 23:57:40,Fiji Natrual Artisan Water,1L,N/A,$3.70,$3.70 per L,https://foodlandbalaklava.com.au//lines/fiji-water-1l
Foodland Balaklava,2025-05-04 23:57:40,Fiji Natural Artesian Water,700mL,N/A,$3.90,$5.57 per L,https://foodlandbalaklava.com.au//lines/fiji-water-nat-artesian-700ml
Foodland Balaklava,2025-05-04 23:57:40,Fiji Water,500mL,N/A,$2.65,$5.30 per L,https://foodlandbalaklava.com.au//lines/fiji-water-500ml
Foodland Balaklava,2025-05-04 23:57:40,Find The Words,N/A,N/A,$6.95,N/A,https://foodlandbalaklava.com.au//lines/find-the-words
Foodland Balaklava,2025-05-04 23:57:40,Fini Pencils Sour Rainbow,100g,N/A,$2.99,$2.99 per 100g,https://foodlandbalaklava.com.au//lines/jjs-rainbow-sour-pencil-100g
Foodland Balaklava,2025-05-04 23:57:40,Fini Pencils Sour Strawberry,100g,N/A,$2.99,$2.99 per 100g,https://foodlandbalaklava.com.au//lines/fini-s-berry-sour-pencil-100g
Foodland Balaklava,2025-05-04 23:57:40,Fini Pencils Strawberry,100g,N/A,$2.99,$2.99 per 100g,https://foodlandbalaklava.com.au//lines/fini-s-berry-smooth-pencil-100g
Foodland Balaklava,2025-05-04 23:57:40,Finish Concentrated Powder Classic Original,1kg,N/A,$15.00,$1.50 per 100g,https://foodlandbalaklava.com.au//lines/finish-d-wsh-pdr-reg-conc-1kg
Foodland Balaklava,2025-05-04 23:57:40,Finish Dishwasher Deep Cleaner,250mL,was $11.05,$8.95,$3.58 per 100mL,https://foodlandbalaklava.com.au//lines/finish-d-wsh-cleanr-prom-250ml
Foodland Balaklava,2025-05-04 23:57:40,Finish Dishwasher Freshener Lemon & Lime,N/A,was $7.90,$5.95,$39.67 per 100g,https://foodlandbalaklava.com.au//lines/finish-deo-frsh-lem-lime-15gm
Foodland Balaklava,2025-05-04 23:57:40,Finish Dishwasher In-Wash Machine Cleaner 3 Pack,N/A,was $12.10,$8.95,$2.98 Each,https://foodlandbalaklava.com.au//lines/finish-d-wsh-cleanr-pch-3pk
Foodland Balaklava,2025-05-04 23:57:40,Finish Quantum Dishwashing Lemon 18 Pack,N/A,was $16.80,$11.00,$0.61 Each,https://foodlandbalaklava.com.au//lines/finish-tab-ult-aio-lmn-sprk18s
Foodland Balaklava,2025-05-04 23:57:40,Finish Ultimate Dishwashing Tablets Lemon 34 Pack,N/A,N/A,$42.00,$1.24 Each,https://foodlandbalaklava.com.au//lines/finish-tab-ult-lem-sprkl-34s
Foodland Balaklava,2025-05-04 23:57:40,Finish Ultimate Dishwashing Tablets Lemon 46 Pack,N/A,N/A,$51.45,$1.12 Each,https://foodlandbalaklava.com.au//lines/finish-qtm-ult-pro-lemon-46s
Foodland Balaklava,2025-05-04 23:57:40,First Response Instream Pregnancy Test 1 Pack,N/A,was $10.50,$9.00,N/A,https://foodlandbalaklava.com.au//lines/fst-respse-pregn-in-str-1kit
Foodland Balaklava,2025-05-04 23:57:40,Fisher Price Rock/​A/​Stck 2s,N/A,N/A,$11.50,N/A,https://foodlandbalaklava.com.au//lines/fisher-price-rock-a-stck-2s-2
Foodland Balaklava,2025-05-04 23:57:40,Fisherman's Friend Blackcurrant Sugar Free,25g,was $3.35,$2.80,$11.20 per 100g,https://foodlandbalaklava.com.au//lines/f-man-friend-blackcurrant-25gm
Foodland Balaklava,2025-05-04 23:57:40,Fisherman's Friend Honey-Lemon Sugar Free Lozenge,25g,was $3.35,$2.80,$11.20 per 100g,https://foodlandbalaklava.com.au//lines/f-man-friend-hny-lmn-s-f-25gm
Foodland Balaklava,2025-05-04 23:57:40,Fisherman's Friend Original Extra Strong Menthol Lozenge,25g,was $3.35,$2.80,$11.20 per 100g,https://foodlandbalaklava.com.au//lines/f-man-friend-orig-x-strng-25gm
Foodland Balaklava,2025-05-04 23:57:40,Fisherman's Friend Peppermint Sugar Free Mint,25g,was $3.35,$2.80,$11.20 per 100g,https://foodlandbalaklava.com.au//lines/f-man-friend-mint-sug-fre-25gm
Foodland Balaklava,2025-05-04 23:57:40,Fisherman's Friend Spearmint Sugar Free Mint,25g,was $3.35,$2.80,$11.20 per 100g,https://foodlandbalaklava.com.au//lines/f-man-friend-lozng-s-mint-25gm
Foodland Balaklava,2025-05-04 23:57:40,Fishermans Friend Lozenges Aniseed,25g,was $3.35,$2.80,$11.20 per 100g,https://foodlandbalaklava.com.au//lines/f-man-friend-aniseed-25gm
Foodland Balaklava,2025-05-04 23:57:40,Fishing Sa,N/A,N/A,$9.95,N/A,https://foodlandbalaklava.com.au//lines/fishing-sa
Foodland Balaklava,2025-05-04 23:57:41,Five Brothers Provvista Sugo Classica,700g,was $4.95,$4.00,$0.57 per 100g,https://foodlandbalaklava.com.au//lines/five-b-p-sce-prv-sugo-cls700gm-1
Foodland Balaklava,2025-05-04 23:57:41,Fizzi X Assorted,130g,N/A,$4.00,$2.67 per 100g,https://foodlandbalaklava.com.au//lines/fizzi-x-assorted-130g
Foodland Balaklava,2025-05-04 23:57:41,Fk- Junior Dolphin 20cm,N/A,N/A,$18.99,N/A,https://foodlandbalaklava.com.au//lines/fk-junior-dolphin-1
Foodland Balaklava,2025-05-04 23:57:41,Flavorino Tomatoes Pack,500g,N/A,$7.20,$14.40 per kg,https://foodlandbalaklava.com.au//lines/tomatoes-roma-500gm
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Chocolate Milk,500mL,N/A,$3.65,$7.30 per L,https://foodlandbalaklava.com.au//lines/fleurieu-f-frsh-chocolate-500m
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Double Shot Iced Coffee,500mL,N/A,$3.65,$7.30 per L,https://foodlandbalaklava.com.au//lines/fleurieu-f-frsh-iced-coffee-dbl-sht-500m
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Full Cream Milk,1L,N/A,$3.20,$3.20 per L,https://foodlandbalaklava.com.au//lines/fleurieu-f-fresh-milk-1l
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Full Cream Milk,2L,N/A,$5.50,$2.75 per L,https://foodlandbalaklava.com.au//lines/fleurieu-f-frsh-milk-full-cream-2lt
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Iced Coffee,500mL,N/A,$3.65,$7.30 per L,https://foodlandbalaklava.com.au//lines/fleurieu-f-frsh-iced-coffee-500m
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Jersey Milk,1L,N/A,$3.45,$3.45 per L,https://foodlandbalaklava.com.au//lines/fleurieu-jersey-prem-f-crm-milk-1l
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Lactose Free Banana Milk,500mL,N/A,$3.65,$7.30 per L,https://foodlandbalaklava.com.au//lines/fleurieu-f-frsh-banana-500ml
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Lactose Free Full Cream Milk,1L,N/A,$3.95,$3.95 per L,https://foodlandbalaklava.com.au//lines/fleurieu-l-free-full-cream-milk-1lt
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Lactose Free Full Cream Milk,2L,N/A,$6.35,$3.18 per L,https://foodlandbalaklava.com.au//lines/fleurieu-l-free-full-cream-milk-2lt
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Lactose Free Iced Coffee,500mL,N/A,$3.65,$7.30 per L,https://foodlandbalaklava.com.au//lines/fleurieu-f-frsh-i-coffee-nas-l-free-500m
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Low Fat Milk,1L,N/A,$3.20,$3.20 per L,https://foodlandbalaklava.com.au//lines/fleurieu-f-fresh-low-fat-milk-1l
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Milk Company Full Cream Fresh Milk,1L,N/A,$3.20,$3.20 per L,https://foodlandbalaklava.com.au//lines/fleurieu-full-cream-milk-1lt
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Milk Company Iced Coffee Double Shot Flavoured Milk,2L,was $7.85,$7.70,$3.85 per L,https://foodlandbalaklava.com.au//lines/fleu-f-frsh-dbl-shot-coffee-2lt
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Strawberry Milk,500mL,N/A,$3.65,$7.30 per L,https://foodlandbalaklava.com.au//lines/fleurieu-f-frsh-strawberry-500m
Foodland Balaklava,2025-05-04 23:57:41,Fleurieu Unhomogenised Full Cream Milk,2L,N/A,$5.50,$2.75 per L,https://foodlandbalaklava.com.au//lines/fleurieu-f-frsh-milk-2lt
Foodland Balaklava,2025-05-04 23:57:41,Flora Original Spread,250g,was $3.25,$2.80,$1.12 per 100g,https://foodlandbalaklava.com.au//lines/flora-sprd-orig-250gm-1
Foodland Balaklava,2025-05-04 23:57:41,Flora Pro-Activ Original Spread,500g,was $10.00,$7.50,$1.50 per 100g,https://foodlandbalaklava.com.au//lines/flora-sprd-pr-activ-500gm
Foodland Balaklava,2025-05-04 23:57:41,Flott Anchovies,80g,N/A,$5.00,$62.50 per kg,https://foodlandbalaklava.com.au//lines/flott-anchovies-80g
Foodland Balaklava,2025-05-04 23:57:41,Flowers Arrangement Med Box,N/A,N/A,$34.99,N/A,https://foodlandbalaklava.com.au//lines/flowers-arrangement-med-box
Foodland Balaklava,2025-05-04 23:57:41,Flowers Native Bouquet,N/A,N/A,$42.95,N/A,https://foodlandbalaklava.com.au//lines/flowers-native-bouquet-1
Foodland Balaklava,2025-05-04 23:57:41,Flowers Posy Bouquet,N/A,N/A,$34.95,N/A,https://foodlandbalaklava.com.au//lines/flowers-posy-bouquet-2
Foodland Balaklava,2025-05-04 23:57:41,Flowers Pot Mini Phalaenopsis,N/A,N/A,$35.00,N/A,https://foodlandbalaklava.com.au//lines/potted-mini-phalaenopsis
Foodland Balaklava,2025-05-04 23:57:41,Flowers Xl Basket Arrangement,N/A,N/A,$39.99,N/A,https://foodlandbalaklava.com.au//lines/flowers-xl-basket-arrangement
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Clothes Refresher Liquid Spray, , It's A Breeze, Freshen Up",400mL,was $7.35,$6.00,$15.00 per L,https://foodlandbalaklava.com.au//lines/fluffy-freshnup-spry-brz-400ml
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Concentrate Liquid Fabric Softener Conditioner, , 100 Washes, Spice Allure, Fragrance Temptations",2L,was $16.80,$13.00,$6.50 per L,https://foodlandbalaklava.com.au//lines/fluffy-fab-sft-ult-spce-alu-2l
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Concentrate Liquid Fabric Softener Conditioner, , 25 Washes, Spice Allure, Fragrance Temptations",500mL,was $5.50,$4.75,$9.50 per L,https://foodlandbalaklava.com.au//lines/fluffy-fab-sft-ult-v-spc-500ml
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Concentrate Liquid Fabric Softener Conditioner, , 45 Washes, Coconut & Vanilla, Divine Blends",900mL,N/A,$10.00,$11.11 per L,https://foodlandbalaklava.com.au//lines/fluffy-fab-sft-ult-dv-v-c900ml
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Concentrate Liquid Fabric Softener Conditioner, , 45 Washes, Lotus Flower & Sea Minerals, Divine Blends",900mL,N/A,$10.00,$11.11 per L,https://foodlandbalaklava.com.au//lines/fluffy-fab-sft-ult-div-bl900ml
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Concentrate Liquid Fabric Softener Conditioner, , 50 Washes, Creamy Coconut, Pure Scents-Itive, Hypoallergenic",1L,N/A,$10.00,$10.00 per L,https://foodlandbalaklava.com.au//lines/fluffy-fab-sft-ult-pure-1l
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Concentrate Liquid Fabric Softener Conditioner, , 50 Washes, Spice Allure, Fragrance Temptations",1L,N/A,$10.00,$10.00 per L,https://foodlandbalaklava.com.au//lines/fluffy-fab-sft-ult-v-spc-1l
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Concentrate Liquid Fabric Softener Conditioner, , 50 Washes, Summer Breeze, Long Lasting Freshness",1L,N/A,$10.00,$10.00 per L,https://foodlandbalaklava.com.au//lines/fluffy-fab-sft-ult-sum-brze-1l
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Concentrate Liquid Fabric Softener Conditioner, , 95 Washes, Coconut & Vanilla, Divine Blends",1.9L,was $16.80,$13.00,$6.84 per L,https://foodlandbalaklava.com.au//lines/fluffy-fab-sft-db-coc-van-1-9lt
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Laundry In Wash Scent Booster Beads, , Cloud Nine, Perfume For Your Wash, Long Lasting Freshness, Fragrance",250g,was $16.80,$13.00,$5.20 per 100g,https://foodlandbalaklava.com.au//lines/fluffy-fab-sft-cloud-nine250gm
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Regular Liquid Fabric Softener Conditioner, , Jasmine Fresh, Long Lasting Freshness",2L,was $8.20,$7.00,$3.50 per L,https://foodlandbalaklava.com.au//lines/fluffy-fab-sft-jasmine-2l
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Regular Liquid Fabric Softener Conditioner, , Summer Breeze, Long Lasting Freshness",2L,was $8.20,$7.00,$3.50 per L,https://foodlandbalaklava.com.au//lines/fluffy-fab-sft-summer-breeze2l
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Regular Liquid Fabric Softener Conditioner, , White Lavender, Long Lasting Freshness",2L,was $8.20,$7.00,$3.50 per L,https://foodlandbalaklava.com.au//lines/fluffy-fab-sft-wht-lavndr-2l
Foodland Balaklava,2025-05-04 23:57:41,"Fluffy Tumble Dryer Sheets, 40 Pack, Field Flowers, Long Lasting Fragrance",N/A,N/A,$7.90,$19.75 Units100,https://foodlandbalaklava.com.au//lines/fluffy-dryer-sht-fld-flwrs-40s
Foodland Balaklava,2025-05-04 23:57:41,Flying Goose Hoi Sin Sauce,455mL,N/A,$6.70,$1.47 per 100mL,https://foodlandbalaklava.com.au//lines/flying-goose-hoi-sin-sauce-455ml
Foodland Balaklava,2025-05-04 23:57:41,Flying Goose Sriracha Kimchi,455mL,N/A,$9.70,$2.13 per 100mL,https://foodlandbalaklava.com.au//lines/flying-goose-sriracha-kimchi-455ml
Foodland Balaklava,2025-05-04 23:57:41,Food Container 3 Sections 8 Pack,N/A,N/A,$9.50,N/A,https://foodlandbalaklava.com.au//lines/reusable-food-container-3-sectn
Foodland Balaklava,2025-05-04 23:57:41,Food Guru Bag Clips,N/A,N/A,$4.52,N/A,https://foodlandbalaklava.com.au//lines/f-guru-bag-clips-12pk
