Store,Timestamp,Product Name,Size,Original Price,Discounted Price,Unit Price,Product Link
Adelaide's Finest,2025-05-06 19:18:16,Atlantic Salmon Steaks (Skin On) 500g,500g,N/A,19.50,$39.00 per kg,https://shop.adelaidesfinest.com.au//product/395446/atlantic-salmon-steaks-skin-on-500g
Adelaide's Finest,2025-05-06 19:18:16,Potatoes Red Loose 1kg,1kg,N/A,4.90,$4.90 per kg,https://shop.adelaidesfinest.com.au//product/156/potatoes-red-loose-1kg
Adelaide's Finest,2025-05-06 19:18:16,Parsley Bunch Each,Each,N/A,3.00,$3.00 each,https://shop.adelaidesfinest.com.au//product/498600/parsley-bunch-each
Adelaide's Finest,2025-05-06 19:18:16,Onions Brown Pre Pack 1kg,1kg,N/A,3.50,$3.50 per kg,https://shop.adelaidesfinest.com.au//product/204006/onions-brown-pre-pack-1kg
Adelaide's Finest,2025-05-06 19:18:16,Pears Green Loose 500g,500g,N/A,2.95,$5.90 per kg,https://shop.adelaidesfinest.com.au//product/498310/pears-green-loose-500g
Adelaide's Finest,2025-05-06 19:18:16,Mushrooms White Button Loose 250g,250g,N/A,3.23,$12.92 per kg,https://shop.adelaidesfinest.com.au//product/498315/mushrooms-white-button-loose-250g
Adelaide's Finest,2025-05-06 19:18:16,Potatoes Kestral Loose 1kg,1kg,N/A,4.90,$4.90 per kg,https://shop.adelaidesfinest.com.au//product/226928/potatoes-kestral-loose-1kg
Adelaide's Finest,2025-05-06 19:18:16,Kestral Washed Potatoes Each,Each,N/A,0.74,$4.93 per kg,https://shop.adelaidesfinest.com.au//product/255601/kestral-washed-potatoes-each
Adelaide's Finest,2025-05-06 19:18:16,Passionfruit Each,Each,N/A,2.00,$2.00 Each,https://shop.adelaidesfinest.com.au//product/498248/passionfruit-each
Adelaide's Finest,2025-05-06 19:18:16,Rainbow Fresh Wild Rocket 120g,120g,N/A,3.00,$25.00 per kg,https://shop.adelaidesfinest.com.au//product/209171/rainbow-fresh-wild-rocket-120g
Adelaide's Finest,2025-05-06 19:18:16,Organic Grapes Red Loose 500g,500g,N/A,3.45,$6.90 per kg,https://shop.adelaidesfinest.com.au//product/449601/organic-grapes-red-loose-500g
Adelaide's Finest,2025-05-06 19:18:16,Baby Cucumbers Pre-Pack 250g,250g,N/A,4.50,$18.00 per kg,https://shop.adelaidesfinest.com.au//product/300603/baby-cucumbers-pre-pack-250g
Adelaide's Finest,2025-05-06 19:18:16,Asparagus Bunch,Bunch,N/A,5.00,$5.00 Each,https://shop.adelaidesfinest.com.au//product/498290/asparagus-bunch
Adelaide's Finest,2025-05-06 19:18:16,Cauliflower Half Each,Each,N/A,3.50,$3.50 Each,https://shop.adelaidesfinest.com.au//product/498271/cauliflower-half-each
Adelaide's Finest,2025-05-06 19:18:16,Celery Half Each,Each,N/A,3.50,$3.50 Each,https://shop.adelaidesfinest.com.au//product/498268/celery-half-each
